5000	14854	17186	6581	24635	21102	18479
5000	15004	17313	6485	24717	21151	18336
5000	15106	17500	6578	24483	21057	18470
5000	15091	17403	6525	24568	21223	18353
5000	14899	17288	6403	24810	21130	18684
5000	15101	17465	6515	24548	21150	18498
5000	14815	17142	6530	24715	21163	18567
5000	15102	17336	6581	24573	21108	18227
5000	14996	17291	6550	24642	21131	18425
5000	14951	17200	6621	24580	21246	18252
