7.202148e-02	2.399902e-01	1.630859e-01	1.120605e-01	8.339844e-02	7.299805e-02	2.431641e-01	2.629395e-01	1.250000e-01	5.883789e-02	8.203125e-02	(ms)
6.811523e-02	2.309570e-01	1.679688e-01	9.790039e-02	7.949219e-02	7.202148e-02	3.010254e-01	2.060547e-01	1.228027e-01	6.005859e-02	8.007812e-02	(ms)
6.689453e-02	2.299805e-01	1.689453e-01	9.814453e-02	8.259277e-02	7.299805e-02	2.900391e-01	1.979980e-01	1.320801e-01	5.883789e-02	8.105469e-02	(ms)
7.592773e-02	2.651367e-01	1.899414e-01	1.179199e-01	7.829590e-02	7.006836e-02	2.890625e-01	2.158203e-01	1.191406e-01	5.810547e-02	7.788086e-02	(ms)
6.396484e-02	2.099609e-01	1.779785e-01	1.049805e-01	7.851563e-02	6.982422e-02	2.780762e-01	1.909180e-01	1.191406e-01	5.712891e-02	7.788086e-02	(ms)
6.298828e-02	2.121582e-01	1.618652e-01	1.110840e-01	7.829590e-02	7.006836e-02	2.800293e-01	1.909180e-01	1.201172e-01	6.591797e-02	7.690430e-02	(ms)
9.814453e-02	2.949219e-01	1.689453e-01	9.912109e-02	1.161865e-01	7.202148e-02	3.288574e-01	2.929688e-01	1.840820e-01	5.908203e-02	1.320801e-01	(ms)
7.006836e-02	2.800293e-01	1.608887e-01	9.399414e-02	1.103027e-01	6.982422e-02	3.210449e-01	2.719727e-01	1.660156e-01	5.712891e-02	1.240234e-01	(ms)
1.059570e-01	2.961426e-01	2.419434e-01	1.250000e-01	7.910156e-02	8.007812e-02	3.110352e-01	1.909180e-01	1.191406e-01	7.788086e-02	7.788086e-02	(ms)
6.616211e-02	2.348633e-01	1.779785e-01	1.020508e-01	1.194092e-01	1.010742e-01	2.390137e-01	2.788086e-01	1.481934e-01	6.201172e-02	1.098633e-01	(ms)
6.201172e-02	2.160645e-01	1.730957e-01	9.301758e-02	8.249512e-02	1.040039e-01	3.090820e-01	3.010254e-01	1.198730e-01	6.787109e-02	7.910156e-02	(ms)
7.592773e-02	2.880859e-01	1.679688e-01	1.069336e-01	8.068848e-02	7.495117e-02	2.480469e-01	2.749023e-01	1.259766e-01	5.712891e-02	8.105469e-02	(ms)
6.494141e-02	2.209473e-01	1.560059e-01	8.911133e-02	8.010254e-02	7.104492e-02	2.377930e-01	2.758789e-01	1.201172e-01	5.297852e-02	7.885742e-02	(ms)
9.301758e-02	2.419434e-01	1.970215e-01	1.140137e-01	8.010254e-02	7.104492e-02	2.370605e-01	2.478027e-01	1.250000e-01	6.396484e-02	7.910156e-02	(ms)
6.201172e-02	2.119141e-01	1.611328e-01	9.106445e-02	7.819824e-02	1.369629e-01	2.880859e-01	3.959961e-01	1.479492e-01	5.395508e-02	7.788086e-02	(ms)
6.005859e-02	2.070312e-01	1.560059e-01	8.886719e-02	7.790527e-02	7.104492e-02	2.631836e-01	2.878418e-01	1.201172e-01	5.200195e-02	7.885742e-02	(ms)
6.201172e-02	2.341309e-01	2.229004e-01	9.301758e-02	7.819824e-02	7.299805e-02	2.829590e-01	3.220215e-01	1.508789e-01	5.395508e-02	7.812500e-02	(ms)
5.810547e-02	2.070312e-01	1.560059e-01	1.159668e-01	7.829590e-02	6.884766e-02	2.341309e-01	2.370605e-01	1.359863e-01	5.102539e-02	7.690430e-02	(ms)
5.712891e-02	2.080078e-01	1.560059e-01	8.691406e-02	7.919922e-02	6.982422e-02	2.600098e-01	2.348633e-01	1.311035e-01	5.004883e-02	7.690430e-02	(ms)
8.300781e-02	2.270508e-01	1.599121e-01	9.008789e-02	7.888184e-02	7.202148e-02	2.409668e-01	2.419434e-01	1.350098e-01	5.297852e-02	7.714844e-02	(ms)
5.493164e-02	2.121582e-01	1.809082e-01	9.594727e-02	7.580566e-02	6.909180e-02	2.348633e-01	2.299805e-01	1.259766e-01	5.004883e-02	9.204102e-02	(ms)
1.010742e-01	3.598633e-01	2.480469e-01	1.269531e-01	8.620605e-02	1.201172e-01	2.949219e-01	2.390137e-01	1.560059e-01	8.105469e-02	1.159668e-01	(ms)
7.714844e-02	2.148438e-01	1.560059e-01	8.715820e-02	7.980957e-02	6.982422e-02	2.341309e-01	2.629395e-01	1.520996e-01	5.004883e-02	7.983398e-02	(ms)
6.103516e-02	2.199707e-01	1.660156e-01	9.301758e-02	8.098145e-02	7.397461e-02	2.900391e-01	3.168945e-01	1.591797e-01	5.395508e-02	8.398438e-02	(ms)
5.786133e-02	2.089844e-01	1.572266e-01	8.789062e-02	8.381348e-02	6.689453e-02	2.302246e-01	2.309570e-01	1.279297e-01	5.297852e-02	1.398926e-01	(ms)
6.494141e-02	2.150879e-01	1.889648e-01	9.204102e-02	1.202148e-01	7.006836e-02	2.470703e-01	1.970215e-01	1.259766e-01	5.590820e-02	3.078613e-01	(ms)
7.006836e-02	2.419434e-01	1.579590e-01	1.169434e-01	9.631348e-02	6.616211e-02	2.299805e-01	2.028809e-01	1.201172e-01	5.200195e-02	1.127930e-01	(ms)
5.786133e-02	2.189941e-01	1.999512e-01	1.181641e-01	7.980957e-02	1.008301e-01	3.000488e-01	2.089844e-01	1.210938e-01	9.399414e-02	1.770020e-01	(ms)
5.810547e-02	2.080078e-01	1.569824e-01	8.789062e-02	8.061523e-02	6.689453e-02	2.561035e-01	1.889648e-01	1.159668e-01	5.102539e-02	1.149902e-01	(ms)
5.712891e-02	2.060547e-01	1.569824e-01	8.789062e-02	7.980957e-02	6.591797e-02	2.570801e-01	1.899414e-01	1.149902e-01	5.102539e-02	1.149902e-01	(ms)
