1.630859e-01	4.111328e-01	3.388672e-01	2.250977e-01	7.906006e-01	2.529297e-01	4.809570e-01	3.930664e-01	2.761230e-01	1.889648e-01	2.399902e-01	(ms)
1.149902e-01	2.861328e-01	2.260742e-01	1.967773e-01	4.083984e-01	1.669922e-01	3.029785e-01	2.670898e-01	1.889648e-01	1.281738e-01	1.469727e-01	(ms)
1.640625e-01	4.069824e-01	2.341309e-01	1.669922e-01	4.287109e-01	1.669922e-01	2.988281e-01	2.570801e-01	1.950684e-01	1.259766e-01	1.469727e-01	(ms)
1.330566e-01	3.010254e-01	2.170410e-01	1.540527e-01	4.000000e-01	1.459961e-01	3.251953e-01	2.578125e-01	1.850586e-01	1.237793e-01	1.989746e-01	(ms)
1.440430e-01	2.990723e-01	2.170410e-01	1.528320e-01	3.995850e-01	1.459961e-01	3.229980e-01	2.590332e-01	1.840820e-01	1.250000e-01	1.970215e-01	(ms)
1.350098e-01	2.700195e-01	2.170410e-01	1.538086e-01	4.873047e-01	1.459961e-01	3.010254e-01	2.590332e-01	1.840820e-01	1.550293e-01	2.089844e-01	(ms)
1.369629e-01	2.919922e-01	2.238770e-01	1.601562e-01	4.012939e-01	1.499023e-01	3.181152e-01	2.590332e-01	1.838379e-01	1.289062e-01	2.050781e-01	(ms)
1.459961e-01	3.061523e-01	2.390137e-01	1.728516e-01	3.997070e-01	1.459961e-01	3.239746e-01	2.590332e-01	1.840820e-01	1.240234e-01	2.009277e-01	(ms)
1.369629e-01	2.929688e-01	2.180176e-01	1.540527e-01	3.994873e-01	1.459961e-01	2.988281e-01	2.822266e-01	1.838379e-01	1.240234e-01	2.360840e-01	(ms)
1.372070e-01	2.797852e-01	2.241211e-01	1.708984e-01	4.023926e-01	1.459961e-01	3.000488e-01	2.590332e-01	2.070312e-01	1.240234e-01	1.989746e-01	(ms)
1.411133e-01	2.839355e-01	2.170410e-01	1.540527e-01	4.011963e-01	1.469727e-01	3.039551e-01	2.609863e-01	2.619629e-01	1.770020e-01	1.520996e-01	(ms)
1.960449e-01	2.729492e-01	2.438965e-01	1.530762e-01	4.013916e-01	1.459961e-01	3.029785e-01	2.839355e-01	3.181152e-01	1.250000e-01	2.260742e-01	(ms)
1.379395e-01	2.761230e-01	2.368164e-01	1.530762e-01	4.026123e-01	1.469727e-01	3.020020e-01	2.849121e-01	2.341309e-01	1.240234e-01	1.508789e-01	(ms)
1.320801e-01	2.690430e-01	2.167969e-01	1.530762e-01	4.005859e-01	1.730957e-01	3.020020e-01	2.609863e-01	2.478027e-01	1.240234e-01	1.711426e-01	(ms)
1.469727e-01	2.988281e-01	2.431641e-01	1.899414e-01	4.895996e-01	1.459961e-01	3.020020e-01	2.609863e-01	2.419434e-01	1.250000e-01	1.960449e-01	(ms)
1.931152e-01	2.958984e-01	2.880859e-01	1.679688e-01	4.080811e-01	1.508789e-01	3.120117e-01	3.068848e-01	2.360840e-01	1.291504e-01	1.511230e-01	(ms)
1.359863e-01	2.780762e-01	2.739258e-01	1.979980e-01	3.994873e-01	1.459961e-01	3.020020e-01	2.861328e-01	2.358398e-01	1.259766e-01	1.511230e-01	(ms)
1.608887e-01	3.281250e-01	2.309570e-01	1.560059e-01	3.991943e-01	1.508789e-01	3.210449e-01	2.551270e-01	2.758789e-01	1.269531e-01	1.550293e-01	(ms)
1.479492e-01	3.359375e-01	3.100586e-01	2.260742e-01	6.238037e-01	2.270508e-01	4.069824e-01	2.841797e-01	2.858887e-01	1.828613e-01	1.899414e-01	(ms)
1.359863e-01	2.670898e-01	2.158203e-01	1.560059e-01	3.994873e-01	1.499023e-01	2.961426e-01	2.548828e-01	2.390137e-01	1.520996e-01	1.550293e-01	(ms)
1.340332e-01	2.690430e-01	2.148438e-01	1.550293e-01	4.013916e-01	1.801758e-01	2.958984e-01	2.551270e-01	2.348633e-01	1.269531e-01	1.730957e-01	(ms)
1.350098e-01	2.968750e-01	2.150879e-01	1.550293e-01	4.017090e-01	1.489258e-01	3.200684e-01	2.548828e-01	2.380371e-01	1.269531e-01	1.560059e-01	(ms)
1.650391e-01	2.690430e-01	2.160645e-01	1.550293e-01	4.927002e-01	1.508789e-01	3.220215e-01	2.551270e-01	2.348633e-01	1.269531e-01	1.550293e-01	(ms)
1.340332e-01	2.958984e-01	2.160645e-01	1.550293e-01	3.991943e-01	1.499023e-01	3.200684e-01	2.548828e-01	2.360840e-01	1.259766e-01	1.550293e-01	(ms)
1.660156e-01	2.849121e-01	2.150879e-01	1.799316e-01	4.124023e-01	1.499023e-01	2.961426e-01	2.539062e-01	2.670898e-01	1.269531e-01	1.550293e-01	(ms)
1.779785e-01	3.269043e-01	2.451172e-01	1.689453e-01	4.612061e-01	1.660156e-01	3.310547e-01	3.269043e-01	2.089844e-01	1.369629e-01	1.540527e-01	(ms)
1.320801e-01	2.678223e-01	2.141113e-01	1.520996e-01	4.004883e-01	1.501465e-01	2.968750e-01	2.961426e-01	2.119141e-01	1.538086e-01	1.540527e-01	(ms)
1.779785e-01	2.929688e-01	2.390137e-01	1.520996e-01	4.007080e-01	1.499023e-01	2.980957e-01	3.398438e-01	1.901855e-01	1.240234e-01	1.538086e-01	(ms)
1.879883e-01	3.068848e-01	2.141113e-01	1.520996e-01	4.573975e-01	1.499023e-01	3.850098e-01	6.169434e-01	3.020020e-01	1.240234e-01	2.500000e-01	(ms)
1.420898e-01	2.858887e-01	2.290039e-01	1.760254e-01	4.086914e-01	1.501465e-01	2.978516e-01	3.010254e-01	2.070312e-01	1.230469e-01	1.540527e-01	(ms)
